label,x,y
flat,10.593896,1.901589
flat,11.833824,1.1205069
flat,13.991396,2.0855453
flat,1.783106,4.8726616
flat,11.183253,6.6072264
flat,5.945482,2.288735
flat,7.439065,8.882139
flat,12.799467,1.4934399
flat,5.8525696,1.2058233
flat,6.60218,1.1633469
flat,7.054963,1.1382155
flat,10.645928,6.4757223
flat,10.437871,3.1263556
flat,14.335731,2.3456519
up,7.7590404,7.2679925
flat,10.783594,1.1734116
flat,8.137373,4.3577724
up,8.621615,6.1363845
up,7.831275,2.3172476
flat,10.41766,1.4330679
flat,2.4507468,5.0278835
flat,11.589217,4.0377965
flat,9.073511,1.4016554
flat,12.527818,3.337084
flat,12.551475,1.2088422
flat,12.744921,1.3115331
flat,8.375179,2.1478274
complex,9.490872,8.54561
flat,14.184053,2.1324835
flat,7.4153066,5.0536346
flat,5.840064,2.378878
flat,14.296138,2.2001657
up,7.211872,5.2459197
flat,14.342057,3.2124882
flat,5.3694863,3.7208014
flat,6.8831034,3.1656141
flat,14.354976,2.6350424
flat,12.992784,1.5870147
flat,11.00502,3.4877126
flat,10.662408,2.268871
flat,12.150536,1.889898
flat,8.153564,2.122076
flat,10.3259325,3.762254
flat,13.579426,1.9575925
flat,13.274454,1.7259244
flat,14.033235,2.2920315
flat,13.974633,2.024091
flat,14.128346,2.1769695
flat,12.846042,1.6694131
up,9.607639,5.8841615
flat,7.783573,0.12544444
flat,14.042383,2.2022347
flat,12.747104,2.1075604
flat,12.838844,1.4912074
flat,14.1879225,2.1524916
flat,14.247876,3.1289701
flat,11.800039,6.102035
flat,12.6523285,1.7687117
flat,10.643637,2.3381746
flat,12.970036,3.04204
flat,12.017365,1.1449467
flat,9.307424,1.0808886
flat,7.034352,0.7585234
flat,9.311641,3.2255864
flat,11.917669,1.2850173
flat,11.71626,5.0121264
flat,11.820537,5.048015
flat,11.197186,0.7209431
flat,11.544696,4.4967046
flat,11.826882,5.501453
flat,6.924882,0.82734644
flat,11.80296,5.306639
flat,13.417319,4.1715713
flat,10.752746,1.4159755
flat,12.495725,2.1887705
flat,10.692314,2.257078
up,11.6530075,4.701808
flat,8.106711,1.1468927
flat,12.120423,1.5973195
flat,13.908859,2.7338598
flat,7.958343,2.5696259
flat,7.5443115,1.0631425
flat,12.719909,2.2425628
flat,10.7855835,2.6738987
flat,5.0636034,3.2684832
flat,10.699517,2.6528301
flat,12.79515,1.7758442
flat,9.629848,5.4306517
flat,9.496521,4.2464457
flat,8.577625,3.5165207
flat,11.299994,3.3188946
flat,6.9877424,4.379243
trill,9.396964,1.6610621
flat,8.033354,5.455024
flat,7.338117,5.0701065
flat,9.782588,2.229002
flat,6.630743,3.4713295
