label,x,y
fam-meet_FF,-1.1828517,-0.2907133
fam-meet_FF,-1.305505,0.61868554
fam-meet_FF,4.3183064,-3.865174
fam-meet_FF,-0.24893464,-0.33127496
fam-meet_FF,-0.01545095,-1.6838045
fam-meet_FF,1.2567055,-2.0670063
fam-meet_FF,14.336162,6.361184
fam-meet_FF,-1.0825293,-0.4641591
fam-meet_FF,4.923733,-3.2775033
fam-meet_FF,2.4944367,-2.0062218
fam-meet_FF,1.2355545,-3.266143
fam-meet_FF,1.7711148,-1.3469107
fam-meet_FF,0.94830096,4.5041804
fam-meet_FF,12.235355,-1.1199116
fam-meet_FF,4.7196145,-3.9324803
fam-meet_FF,-0.71840316,-0.49332651
fam-meet_FF,3.5381696,-0.8873326
fam-meet_FF,2.7974017,-3.4734015
fam-meet_FF,13.538055,0.008425766
fam-meet_FF,6.6370063,-3.0830927
fam-meet_FF,11.988501,-1.047243
fam-meet_FF,11.538348,-0.5021141
fam-meet_FF,10.31963,-0.7853051
fam-meet_FF,2.3770256,-2.6423645
fam-meet_FF,6.5283484,-3.0928392
fam-meet_FF,2.5216267,-2.339509
fam-meet_FF,1.7333533,-2.2256124
fam-meet_FF,3.5607114,-4.8454432
fam-meet_FF,5.297766,-2.7349384
fam-meet_FF,10.13304,-0.5477031
fam-meet_FF,3.1699128,2.7272782
fam-meet_FF,3.6658058,-2.870199
fam-meet_FF,11.823028,-0.38438964
fam-meet_FF,6.5501394,-3.6841166
fam-meet_FF,-1.2617832,-2.1788058
fam-meet_FF,10.997695,-0.40034097
fam-meet_FF,2.6895967,-0.67441136
fam-meet_FF,4.392852,-1.987165
fam-meet_FF,7.398769,-2.4930596
fam-meet_FF,3.0538673,-2.7473357
fam-meet_FF,6.4568605,-4.4792933
fam-meet_FF,-0.77956575,-1.450689
fam-meet_FF,4.4622726,-3.0801196
fam-meet_FF,4.9927773,-3.616162
fam-meet_FF,4.278414,-5.139851
fam-meet_FF,3.940047,-1.6344237
fam-meet_FF,4.405434,-3.095329
fam-meet_FF,10.136749,0.51426923
fam-meet_FF,4.7710943,-2.1124685
fam-meet_FF,2.1407187,-3.3828702
fam-meet_FF,1.8033286,-1.9324006
fam-meet_FF,2.8840678,-2.555523
fam-meet_FF,-2.544335,3.2094657
fam-meet_FF,4.7078547,-3.4686306
fam-meet_FF,6.780236,1.833696
fam-meet_FF,1.9163485,-2.3699687
fam-meet_FF,7.9245105,-0.88924813
fam-meet_FF,1.7899991,-1.3810327
fam-meet_FF,4.603049,-3.59006
fam-meet_FF,-2.5398128,3.0769808
fam-meet_FF,7.5912347,0.33249766
fam-meet_FF,0.9456172,1.3891922
fam-meet_FF,1.7488794,-2.6442206
fam-meet_FF,4.4289565,-3.5126882
fam-meet_FF,13.365863,9.725251
fam-meet_FF,3.3017457,-3.1257322
fam-meet_FF,8.028946,1.7113538
fam-meet_FF,11.679358,-0.9530752
fam-meet_FF,10.904508,3.1274772
fam-meet_FF,2.186826,-2.5995488
fam-meet_FF,2.995553,-1.8998836
fam-meet_FF,2.9419658,-2.2716308
fam-meet_FF,5.878061,-2.4614003
fam-meet_FF,2.5271857,-1.6514175
fam-meet_FF,10.77064,-0.9938649
fam-meet_FF,2.2811003,-1.0708518
fam-meet_FF,7.1981726,-2.026041
fam-meet_FF,8.224297,-1.2187346
fam-meet_FF,8.153941,-1.1978902
fam-meet_FF,2.7331326,-0.48383594
fam-meet_FF,5.9098372,-1.9820817
