label,x,y
flat,0.72221506,4.337912
flat,-0.53737277,9.80168
flat,-0.97601736,1.0862125
flat,3.0576603,4.101483
up,3.050911,3.1250055
flat,7.440258,-0.20102395
flat,1.465103,0.79626024
flat,2.3768218,0.47039846
up,4.6481867,3.3004525
up,0.86639327,2.5241342
up,-0.55484056,6.5241485
flat,3.018605,4.7159142
flat,-1.2637278,2.7493565
up,3.2214634,-0.12496543
flat,2.6990795,5.0031285
up,-0.6033458,6.6816216
complex,5.6688385,4.9041944
up,2.8011725,5.794636
up,4.7440443,1.6323013
flat,2.4238153,1.0937102
flat,0.41051817,4.375039
flat,0.90646553,3.906821
up,0.09778917,1.6804203
flat,-1.2799401,3.2683945
flat,-0.14636262,8.405121
flat,-1.0837733,4.5039062
flat,-2.641297,6.435174
flat,0.26401114,2.1618698
complex,0.16127698,7.8768177
flat,0.8386752,7.569153
flat,0.16271165,4.340462
up,-0.21510565,9.780192
flat,0.30779517,7.117722
up,4.6559386,-1.0132598
up,2.053321,5.1302476
flat,-0.0675521,3.29258
flat,1.0516045,7.2899084
flat,-1.4413397,2.0620944
flat,-0.12037531,1.2540116
flat,0.2819209,0.07547008
flat,0.53322333,6.346619
complex,5.6652184,4.960478
up,2.784729,5.105872
flat,2.3252382,3.9165301
flat,1.4918869,4.1125474
flat,2.6990974,3.6177304
complex,2.0779347,7.825845
up,5.010025,4.0871696
flat,1.9149917,3.5065765
flat,0.45015687,0.3867656
up,3.9489152,2.499302
up,1.0408819,7.309697
flat,-0.7852546,10.433928
flat,-0.9229887,9.5666
flat,-0.048806697,6.599071
up,1.4712018,4.894999
up,2.6787956,6.4803762
flat,0.2854144,6.667259
up,1.471945,7.261963
flat,-0.6226668,7.7004843
up,2.7755787,4.193794
flat,-0.318295,0.9499138
up,3.028429,2.9501617
flat,2.541331,6.497547
flat,0.83680886,6.27799
flat,3.084476,5.4408827
up,1.5292804,4.65
flat,0.92673767,-0.030316828
flat,7.20671,0.5207323
complex,5.137101,5.440156
flat,3.057526,0.3836218
flat,1.2323195,5.1166887
flat,2.4031086,3.029678
flat,-2.5073605,5.248767
flat,0.8367406,-1.0296094
flat,6.0903316,-0.49625272
flat,4.7462997,-1.1571172
flat,5.6254797,-0.059301488
flat,0.82841337,0.5211084
up,2.4501257,0.88402504
up,-1.3817832,4.979002
up,2.9051592,1.3079764
up,3.753797,-0.47844714
flat,5.5827928,0.13025816
flat,-1.6674284,10.614502
flat,-3.3415756,3.0318282
up,0.52063155,8.621739
flat,-1.4278897,9.813002
flat,-1.6117338,5.667297
up,4.810145,0.42211947
up,2.4825938,5.3205595
flat,-0.5811878,5.9525476
flat,-2.4829218,5.573979
flat,0.8186577,0.13451248
flat,-2.4157984,4.671107
flat,2.8596995,-0.767104
flat,0.88567454,2.533345
up,2.9828916,-0.04216364
flat,0.4452994,1.592004
up,3.4766617,3.3701067
up,3.5244076,1.5087947
flat,4.5582795,0.3293822
up,7.778487,2.1453962
flat,-0.39999717,0.6768512
flat,-0.55890584,8.45919
flat,-1.4807576,7.513577
flat,-2.7487833,3.4131596
up,1.7950729,0.32667089
up,2.9355354,0.95207596
up,0.13214435,2.7894535
up,6.190488,0.82689434
flat,-1.8119719,6.714782
up,2.0505884,6.4956846
up,5.651124,0.5297146
flat,5.7727656,4.9852223
flat,-0.16750777,3.7405045
flat,6.1374645,-0.2270114
flat,7.878256,0.9174777
up,0.7111473,6.3965178
up,0.8164508,6.0242643
up,5.043171,2.6963608
up,1.879253,6.4571996
down,5.047153,6.61404
flat,8.525984,0.5289265
